credit_card,amount,25%,50%,75%,credit_limit,date
5105236644344510,984.23,88.8125,132.0,174.575,10000,2015-10-16 02:00:58
5105236644344510,922.43,88.8125,132.0,174.575,10000,2015-10-29 19:03:42
5105236644344510,978.14,88.8125,132.0,174.575,10000,2015-09-26 23:21:57
5132270021326600,928.9,46.6,72.36,109.37,15000,2015-08-16 21:10:01
5132270021326600,955.7,46.6,72.36,109.37,15000,2015-09-24 19:41:59
5132270021326600,900.92,46.6,72.36,109.37,15000,2015-08-28 22:45:59
5132270021326600,880.05,46.6,72.36,109.37,15000,2015-08-29 17:13:27
5132270021326600,873.04,46.6,72.36,109.37,15000,2015-09-23 20:59:30
5132270021326600,845.05,46.6,72.36,109.37,15000,2015-10-18 17:58:59
5133871386101527,934.4,49.14,68.6,96.86,9000,2015-08-18 22:18:36
5142934429645149,899.46,54.85,85.25,115.37,28000,2015-09-18 03:20:42
5142934429645149,993.34,54.85,85.25,115.37,28000,2015-09-09 21:26:38
5142934429645149,837.26,54.85,85.25,115.37,28000,2015-09-03 20:30:37
5142934429645149,853.25,54.85,85.25,115.37,28000,2015-10-08 21:28:33
5142934429645149,990.08,54.85,85.25,115.37,28000,2015-09-26 19:02:23
5142934429645149,969.09,54.85,85.25,115.37,28000,2015-08-21 18:20:44
5142934429645149,903.69,54.85,85.25,115.37,28000,2015-10-06 17:20:36
5142934429645149,852.09,54.85,85.25,115.37,28000,2015-10-18 19:58:45
5142934429645149,975.47,54.85,85.25,115.37,28000,2015-08-23 17:41:30
5142934429645149,808.48,54.85,85.25,115.37,28000,2015-08-20 16:54:44
5142934429645149,852.79,54.85,85.25,115.37,28000,2015-09-29 21:00:54
5142934429645149,856.63,54.85,85.25,115.37,28000,2015-07-31 20:57:24
5142934429645149,838.6,54.85,85.25,115.37,28000,2015-10-03 00:32:50
5142934429645149,929.7,54.85,85.25,115.37,28000,2015-10-26 19:26:02
5142934429645149,952.37,54.85,85.25,115.37,28000,2015-10-20 02:09:11
5142934429645149,944.23,54.85,85.25,115.37,28000,2015-09-11 18:49:31
5142934429645149,969.92,54.85,85.25,115.37,28000,2015-08-21 20:23:57
5163439090127213,919.16,13.075,18.33,26.1925,10000,2015-08-21 22:38:14
5166438433672591,874.5,40.77,68.32,95.795,10000,2015-08-18 19:53:45
5166438433672591,994.14,40.77,68.32,95.795,10000,2015-10-01 23:07:25
5166438433672591,942.79,40.77,68.32,95.795,10000,2015-10-23 17:05:04
5166438433672591,838.17,40.77,68.32,95.795,10000,2015-10-21 00:47:29
5166438433672591,837.1,40.77,68.32,95.795,10000,2015-08-19 03:09:05
5167229387043743,846.37,32.345,55.18,77.01,4000,2015-08-21 20:24:13
5167229387043743,969.91,32.345,55.18,77.01,4000,2015-08-12 17:47:07
5171595359553508,983.27,53.11,86.115,116.835,20000,2015-09-18 01:20:09
5171595359553508,977.96,53.11,86.115,116.835,20000,2015-10-16 23:34:28
5171595359553508,905.65,53.11,86.115,116.835,20000,2015-10-08 20:21:57
5171595359553508,807.07,53.11,86.115,116.835,20000,2015-09-16 18:09:26
5171595359553508,871.78,53.11,86.115,116.835,20000,2015-10-16 18:07:53
5175507030601876,948.51,56.93,98.115,138.03,20000,2015-09-18 13:58:32
5175507030601876,941.09,56.93,98.115,138.03,20000,2015-10-14 14:18:41
5175507030601876,959.26,56.93,98.115,138.03,20000,2015-10-04 00:46:22
5175507030601876,889.98,56.93,98.115,138.03,20000,2015-08-13 17:34:24
5175507030601876,828.23,56.93,98.115,138.03,20000,2015-10-30 00:35:49
5175507030601876,903.17,56.93,98.115,138.03,20000,2015-09-11 17:41:34
5175507030601876,832.59,56.93,98.115,138.03,20000,2015-08-13 23:02:42
5175507030601876,926.52,56.93,98.115,138.03,20000,2015-10-07 22:48:48
5175507030601876,878.59,56.93,98.115,138.03,20000,2015-09-30 21:37:02
5177967593503491,980.47,41.96,65.63,95.04,20000,2015-08-26 17:40:45
5177967593503491,858.43,41.96,65.63,95.04,20000,2015-10-01 18:37:12
5177967593503491,964.11,41.96,65.63,95.04,20000,2015-09-12 15:24:18
5177967593503491,862.78,41.96,65.63,95.04,20000,2015-08-05 19:39:13
5177967593503491,946.45,41.96,65.63,95.04,20000,2015-09-26 19:09:22
5177967593503491,932.07,41.96,65.63,95.04,20000,2015-09-19 21:20:22
5177967593503491,945.21,41.96,65.63,95.04,20000,2015-08-21 19:09:15
5177967593503491,848.51,41.96,65.63,95.04,20000,2015-09-01 19:02:50
5177967593503491,873.35,41.96,65.63,95.04,20000,2015-08-26 23:23:57
5177967593503491,987.14,41.96,65.63,95.04,20000,2015-09-26 19:34:06
5179741011136232,977.94,85.35,145.02,200.67,28000,2015-09-12 18:03:33
5179741011136232,939.87,85.35,145.02,200.67,28000,2015-08-14 00:22:43
5179741011136232,863.36,85.35,145.02,200.67,28000,2015-08-29 16:54:37
5179741011136232,900.55,85.35,145.02,200.67,28000,2015-10-25 19:09:03
5179741011136232,917.98,85.35,145.02,200.67,28000,2015-08-16 20:49:54
5179741011136232,805.08,85.35,145.02,200.67,28000,2015-08-25 04:58:55
5179741011136232,972.56,85.35,145.02,200.67,28000,2015-08-14 21:51:11
5179741011136232,839.64,85.35,145.02,200.67,28000,2015-10-15 23:29:31
5179741011136232,831.04,85.35,145.02,200.67,28000,2015-09-21 00:29:14
5193447888327490,916.4,8.1425,11.615,15.2525,10000,2015-09-25 03:20:38
5193447888327490,907.41,8.1425,11.615,15.2525,10000,2015-10-04 18:55:59
5193447888327490,838.92,8.1425,11.615,15.2525,10000,2015-07-31 18:05:17
5193447888327490,968.88,8.1425,11.615,15.2525,10000,2015-08-11 22:32:53
5193447888327490,980.82,8.1425,11.615,15.2525,10000,2015-10-10 22:41:18
5193447888327490,919.01,8.1425,11.615,15.2525,10000,2015-10-01 20:08:03
5193447888327490,929.46,8.1425,11.615,15.2525,10000,2015-08-17 18:36:56
5193447888327490,905.58,8.1425,11.615,15.2525,10000,2015-10-26 21:00:12
5193447888327490,887.9,8.1425,11.615,15.2525,10000,2015-10-09 20:42:09
5193447888327490,833.38,8.1425,11.615,15.2525,10000,2015-09-18 19:20:44
5193447888327490,871.82,8.1425,11.615,15.2525,10000,2015-08-24 16:56:05
5199442973583621,963.02,60.37,99.8,130.805,8000,2015-10-29 15:04:00
5201123369816877,868.65,34.6775,52.675,72.7475,10000,2015-08-28 19:21:59
5201123369816877,830.56,34.6775,52.675,72.7475,10000,2015-08-22 21:02:36
5201123369816877,963.29,34.6775,52.675,72.7475,10000,2015-10-02 20:28:33
5201123369816877,901.78,34.6775,52.675,72.7475,10000,2015-09-19 23:41:03
5201123369816877,885.95,34.6775,52.675,72.7475,10000,2015-09-19 18:27:16
5208989390764870,821.49,49.02,80.26,116.5475,16000,2015-10-05 22:00:48
5208989390764870,960.98,49.02,80.26,116.5475,16000,2015-09-08 19:44:51
5208989390764870,815.78,49.02,80.26,116.5475,16000,2015-08-11 14:09:14
5208989390764870,917.81,49.02,80.26,116.5475,16000,2015-09-24 21:39:49
5208989390764870,852.5,49.02,80.26,116.5475,16000,2015-10-09 20:14:59
5208989390764870,935.07,49.02,80.26,116.5475,16000,2015-08-21 20:18:14
5213801443993459,829.51,40.46,72.18,100.96,20000,2015-08-24 19:49:09
5213801443993459,854.16,40.46,72.18,100.96,20000,2015-08-01 00:31:03
5213801443993459,825.97,40.46,72.18,100.96,20000,2015-08-12 20:04:58
5213801443993459,929.23,40.46,72.18,100.96,20000,2015-08-14 18:32:30
5213801443993459,933.88,40.46,72.18,100.96,20000,2015-08-11 21:15:55
5213801443993459,845.91,40.46,72.18,100.96,20000,2015-07-31 20:26:14
5228380053135598,848.62,38.13,63.59,91.02,24000,2015-10-22 23:24:23
5228380053135598,899.52,38.13,63.59,91.02,24000,2015-08-29 21:00:34
5228380053135598,981.88,38.13,63.59,91.02,24000,2015-09-20 18:33:28
5228380053135598,867.06,38.13,63.59,91.02,24000,2015-09-07 18:15:00
5228380053135598,960.74,38.13,63.59,91.02,24000,2015-10-05 03:16:27
5228380053135598,901.4,38.13,63.59,91.02,24000,2015-08-05 21:31:23
5228380053135598,808.62,38.13,63.59,91.02,24000,2015-10-08 21:15:12
5228380053135598,861.19,38.13,63.59,91.02,24000,2015-09-01 20:15:45
5228380053135598,926.76,38.13,63.59,91.02,24000,2015-09-24 23:14:34
5228380053135598,814.26,38.13,63.59,91.02,24000,2015-10-14 22:57:26
5228380053135598,940.94,38.13,63.59,91.02,24000,2015-10-08 22:30:18
5228380053135598,887.21,38.13,63.59,91.02,24000,2015-08-17 20:35:27
5228380053135598,992.64,38.13,63.59,91.02,24000,2015-09-05 23:14:18
5228380053135598,861.42,38.13,63.59,91.02,24000,2015-09-18 19:36:23
5229488282763963,817.66,58.875,85.62,124.335,7000,2015-08-18 23:14:17
5247358861329350,822.44,66.41,101.58,144.71,20000,2015-09-18 21:51:27
5247358861329350,972.56,66.41,101.58,144.71,20000,2015-08-08 19:48:22
5247358861329350,815.07,66.41,101.58,144.71,20000,2015-09-10 17:05:16
5247358861329350,926.07,66.41,101.58,144.71,20000,2015-09-10 23:25:35
5247358861329350,822.89,66.41,101.58,144.71,20000,2015-09-11 17:31:01
5247358861329350,905.19,66.41,101.58,144.71,20000,2015-09-18 01:22:13
5255734714016352,860.86,40.0725,68.675,92.2525,9000,2015-09-08 19:12:59
5255734714016352,864.71,40.0725,68.675,92.2525,9000,2015-10-26 01:33:25
5255734714016352,933.1,40.0725,68.675,92.2525,9000,2015-09-04 18:08:25
5255734714016352,867.14,40.0725,68.675,92.2525,9000,2015-08-24 21:37:23
5255734714016352,991.54,40.0725,68.675,92.2525,9000,2015-10-21 19:53:08
5257380962581683,808.04,34.82,57.485,80.155,10000,2015-10-01 18:01:32
5257380962581683,941.71,34.82,57.485,80.155,10000,2015-09-24 16:45:28
5257380962581683,911.35,34.82,57.485,80.155,10000,2015-10-03 20:11:25
5257380962581683,803.66,34.82,57.485,80.155,10000,2015-09-10 23:06:39
5257380962581683,954.08,34.82,57.485,80.155,10000,2015-10-19 03:18:45
5257380962581683,987.41,34.82,57.485,80.155,10000,2015-08-12 21:16:37
5257380962581683,929.23,34.82,57.485,80.155,10000,2015-09-29 00:44:26
5257380962581683,942.0,34.82,57.485,80.155,10000,2015-08-16 17:02:45
5257380962581683,969.38,34.82,57.485,80.155,10000,2015-09-26 16:42:27
5257380962581683,837.51,34.82,57.485,80.155,10000,2015-08-19 00:00:08
5257380962581683,802.26,34.82,57.485,80.155,10000,2015-09-27 22:27:09
5275410446848007,844.62,34.685,51.02,70.38,18000,2015-10-06 18:19:14
5275410446848007,864.98,34.685,51.02,70.38,18000,2015-09-29 21:17:08
5275410446848007,891.97,34.685,51.02,70.38,18000,2015-09-09 20:14:40
5275410446848007,816.09,34.685,51.02,70.38,18000,2015-09-23 18:42:29
5285935774074579,905.41,24.1975,36.965,51.9475,15000,2015-10-22 19:04:40
5285935774074579,832.61,24.1975,36.965,51.9475,15000,2015-10-29 23:07:01
5285935774074579,880.24,24.1975,36.965,51.9475,15000,2015-09-11 21:34:52
5285935774074579,901.06,24.1975,36.965,51.9475,15000,2015-10-07 20:19:35
5285935774074579,939.17,24.1975,36.965,51.9475,15000,2015-09-03 22:57:38
5285935774074579,992.9,24.1975,36.965,51.9475,15000,2015-09-26 00:05:25
5285935774074579,825.03,24.1975,36.965,51.9475,15000,2015-10-17 18:58:32
5285935774074579,969.58,24.1975,36.965,51.9475,15000,2015-08-20 15:04:13
5285935774074579,934.81,24.1975,36.965,51.9475,15000,2015-10-16 21:10:04
5285935774074579,854.76,24.1975,36.965,51.9475,15000,2015-08-21 19:47:39
5285935774074579,801.7,24.1975,36.965,51.9475,15000,2015-09-12 21:21:13
5285935774074579,940.62,24.1975,36.965,51.9475,15000,2015-09-03 18:50:06
5286504827011372,809.29,35.955,63.94,87.74,10000,2015-08-10 20:29:30
5286504827011372,980.66,35.955,63.94,87.74,10000,2015-09-12 21:00:35
5286504827011372,934.59,35.955,63.94,87.74,10000,2015-09-18 21:10:58
5286504827011372,853.75,35.955,63.94,87.74,10000,2015-08-05 22:34:03
5286504827011372,909.47,35.955,63.94,87.74,10000,2015-08-01 19:18:54
5290774753899753,959.28,6.15,7.32,9.12,10000,2015-08-24 17:27:16
5290774753899753,882.23,6.15,7.32,9.12,10000,2015-08-17 01:16:36
5290774753899753,854.29,6.15,7.32,9.12,10000,2015-10-20 20:31:57
5292968988475633,921.39,6.77,8.76,11.285,7000,2015-08-22 22:56:57
5292968988475633,834.2,6.77,8.76,11.285,7000,2015-10-28 21:00:23
5292968988475633,800.62,6.77,8.76,11.285,7000,2015-08-16 00:17:19
5292968988475633,931.89,6.77,8.76,11.285,7000,2015-08-01 20:23:21
5292968988475633,800.78,6.77,8.76,11.285,7000,2015-09-09 18:29:23
5292968988475633,873.11,6.77,8.76,11.285,7000,2015-08-02 20:54:41
5292968988475633,905.53,6.77,8.76,11.285,7000,2015-08-30 20:46:19
5292968988475633,908.97,6.77,8.76,11.285,7000,2015-10-07 17:47:06
5292968988475633,989.16,6.77,8.76,11.285,7000,2015-09-19 20:11:19
5293204730208718,907.6,81.28,127.15,179.89,35000,2015-10-29 19:14:18
5293204730208718,903.01,81.28,127.15,179.89,35000,2015-08-13 21:52:05
5293204730208718,831.51,81.28,127.15,179.89,35000,2015-09-21 22:51:47
5293204730208718,865.37,81.28,127.15,179.89,35000,2015-08-30 20:10:55
5293204730208718,885.09,81.28,127.15,179.89,35000,2015-10-15 21:00:26
5293204730208718,813.92,81.28,127.15,179.89,35000,2015-09-19 23:49:21
5293204730208718,821.62,81.28,127.15,179.89,35000,2015-09-03 20:18:50
5293204730208718,967.26,81.28,127.15,179.89,35000,2015-09-10 20:25:09
5293204730208718,903.46,81.28,127.15,179.89,35000,2015-10-14 21:25:13
5308904973935901,929.45,13.79,20.53,29.76,10000,2015-10-12 02:00:14
5320791639135601,829.43,59.64,85.74,116.41,12000,2015-09-19 16:40:46
5320791639135601,916.93,59.64,85.74,116.41,12000,2015-08-09 02:40:09
5320791639135601,877.49,59.64,85.74,116.41,12000,2015-08-23 22:39:33
5339470339859139,866.67,37.23,64.81,95.04,14000,2015-09-03 20:54:57
5339470339859139,837.65,37.23,64.81,95.04,14000,2015-09-25 19:52:14
5339470339859139,880.37,37.23,64.81,95.04,14000,2015-10-15 20:41:02
5339470339859139,869.66,37.23,64.81,95.04,14000,2015-10-29 23:59:35
5339470339859139,818.5,37.23,64.81,95.04,14000,2015-09-05 17:53:29
5339470339859139,967.17,37.23,64.81,95.04,14000,2015-09-07 22:00:14
5339470339859139,895.2,37.23,64.81,95.04,14000,2015-09-11 20:59:13
5339470339859139,879.03,37.23,64.81,95.04,14000,2015-08-28 18:08:33
5342740779739467,815.23,20.205,30.03,43.325,10000,2015-09-24 19:26:28
5342740779739467,870.27,20.205,30.03,43.325,10000,2015-09-05 20:27:14
5342740779739467,875.18,20.205,30.03,43.325,10000,2015-08-05 17:47:14
5342740779739467,965.7,20.205,30.03,43.325,10000,2015-09-22 23:34:32
5342740779739467,948.79,20.205,30.03,43.325,10000,2015-10-15 22:05:14
5353425661157701,813.2,39.635,58.815,82.745,20000,2015-08-04 19:30:29
5353425661157701,877.2,39.635,58.815,82.745,20000,2015-09-22 19:03:19
5353425661157701,907.1,39.635,58.815,82.745,20000,2015-10-01 19:28:35
5353425661157701,899.26,39.635,58.815,82.745,20000,2015-10-22 23:43:08
5353425661157701,848.83,39.635,58.815,82.745,20000,2015-08-14 19:05:47
5353425661157701,966.44,39.635,58.815,82.745,20000,2015-08-07 21:05:34
5353425661157701,802.96,39.635,58.815,82.745,20000,2015-08-20 18:43:08
5353425661157701,892.72,39.635,58.815,82.745,20000,2015-10-15 21:17:30
5353425661157701,858.8,39.635,58.815,82.745,20000,2015-09-20 00:32:57
5353425661157701,943.02,39.635,58.815,82.745,20000,2015-08-02 22:52:23
5353425661157701,958.99,39.635,58.815,82.745,20000,2015-09-25 00:59:12
5353425661157701,804.43,39.635,58.815,82.745,20000,2015-10-08 19:57:30
5353425661157701,861.62,39.635,58.815,82.745,20000,2015-08-20 21:09:24
5356282040111031,978.2,64.49,98.475,138.105,20000,2015-10-29 20:23:24
5356282040111031,963.79,64.49,98.475,138.105,20000,2015-09-02 23:12:40
5356282040111031,830.57,64.49,98.475,138.105,20000,2015-10-11 19:48:08
5356282040111031,909.82,64.49,98.475,138.105,20000,2015-10-27 23:10:52
5356282040111031,932.58,64.49,98.475,138.105,20000,2015-08-23 22:49:52
5356282040111031,868.51,64.49,98.475,138.105,20000,2015-08-03 19:11:42
5356282040111031,886.21,64.49,98.475,138.105,20000,2015-08-12 22:29:08
5356282040111031,833.57,64.49,98.475,138.105,20000,2015-10-28 01:37:42
5356282040111031,844.09,64.49,98.475,138.105,20000,2015-10-02 19:50:04
5364469336425108,805.37,26.005,36.245,48.435,7000,2015-10-16 20:56:01
5365966946601761,962.03,47.225,69.03,108.745,10000,2015-09-15 20:37:51
5365966946601761,963.59,47.225,69.03,108.745,10000,2015-10-16 20:22:07
5365966946601761,939.24,47.225,69.03,108.745,10000,2015-08-03 19:27:55
5365966946601761,837.71,47.225,69.03,108.745,10000,2015-10-15 17:28:42
5365966946601761,918.94,47.225,69.03,108.745,10000,2015-10-30 00:46:03
5389746962267460,800.07,72.13,105.67,143.0,10000,2015-10-15 01:55:27
5389746962267460,814.82,72.13,105.67,143.0,10000,2015-10-09 20:00:12
5405790922747020,904.95,29.16,47.73,67.22,18000,2015-10-23 20:54:06
5405790922747020,964.08,29.16,47.73,67.22,18000,2015-10-03 18:01:28
5405790922747020,953.48,29.16,47.73,67.22,18000,2015-09-16 23:04:12
5405790922747020,822.91,29.16,47.73,67.22,18000,2015-10-17 21:27:01
5405790922747020,817.43,29.16,47.73,67.22,18000,2015-10-22 21:11:43
5405790922747020,933.64,29.16,47.73,67.22,18000,2015-08-09 19:23:56
5405790922747020,930.15,29.16,47.73,67.22,18000,2015-09-11 21:18:33
5405790922747020,976.98,29.16,47.73,67.22,18000,2015-10-02 17:21:41
5405790922747020,989.33,29.16,47.73,67.22,18000,2015-08-20 16:16:13
5405790922747020,882.27,29.16,47.73,67.22,18000,2015-09-01 21:42:10
5405790922747020,989.29,29.16,47.73,67.22,18000,2015-09-22 19:26:26
5426980759755351,925.62,76.025,107.65,139.01,7000,2015-09-19 00:17:56
5426980759755351,854.66,76.025,107.65,139.01,7000,2015-09-18 20:19:52
5427757726611889,889.39,65.505,101.8,152.635,10000,2015-09-17 22:12:48
5427757726611889,917.87,65.505,101.8,152.635,10000,2015-09-14 17:52:25
5427757726611889,831.42,65.505,101.8,152.635,10000,2015-08-12 19:38:29
5427757726611889,862.94,65.505,101.8,152.635,10000,2015-10-02 22:23:34
5427757726611889,974.6,65.505,101.8,152.635,10000,2015-10-27 02:01:05
5433491746431814,945.32,41.13,64.65,89.625,12000,2015-09-09 18:03:52
5433491746431814,959.05,41.13,64.65,89.625,12000,2015-10-02 22:01:34
5433491746431814,840.77,41.13,64.65,89.625,12000,2015-10-10 19:25:53
5433491746431814,882.4,41.13,64.65,89.625,12000,2015-09-19 17:15:43
5433491746431814,867.05,41.13,64.65,89.625,12000,2015-08-06 20:02:01
5433491746431814,989.27,41.13,64.65,89.625,12000,2015-08-25 18:56:22
5433491746431814,925.36,41.13,64.65,89.625,12000,2015-08-20 21:37:12
5433491746431814,901.63,41.13,64.65,89.625,12000,2015-09-03 18:28:14
5446645498913605,981.8,28.2075,40.835,55.94,15000,2015-10-11 20:29:38
5446645498913605,947.82,28.2075,40.835,55.94,15000,2015-09-05 00:06:35
5446645498913605,874.04,28.2075,40.835,55.94,15000,2015-09-12 23:50:29
5446645498913605,881.58,28.2075,40.835,55.94,15000,2015-09-24 22:50:09
5446645498913605,862.1,28.2075,40.835,55.94,15000,2015-09-08 18:46:13
5446645498913605,982.95,28.2075,40.835,55.94,15000,2015-09-22 19:48:00
5446645498913605,903.35,28.2075,40.835,55.94,15000,2015-10-08 18:41:57
5446645498913605,906.17,28.2075,40.835,55.94,15000,2015-10-04 01:38:39
5446645498913605,932.49,28.2075,40.835,55.94,15000,2015-09-21 00:07:22
5446645498913605,860.2,28.2075,40.835,55.94,15000,2015-08-28 20:15:30
5446645498913605,939.8,28.2075,40.835,55.94,15000,2015-08-12 22:04:04
5446645498913605,923.89,28.2075,40.835,55.94,15000,2015-09-21 21:40:53
5453745952738769,856.8,65.855,107.44,153.645,10000,2015-09-11 21:06:44
5458162124475323,957.79,36.95,62.2,83.79,20000,2015-08-13 16:51:17
5458162124475323,906.2,36.95,62.2,83.79,20000,2015-09-04 20:53:35
5458162124475323,942.62,36.95,62.2,83.79,20000,2015-09-13 20:21:32
5458162124475323,878.57,36.95,62.2,83.79,20000,2015-09-04 18:17:34
5458162124475323,857.33,36.95,62.2,83.79,20000,2015-09-19 19:38:17
5458162124475323,872.61,36.95,62.2,83.79,20000,2015-10-01 23:57:28
5458162124475323,969.27,36.95,62.2,83.79,20000,2015-09-08 23:45:40
5458162124475323,854.14,36.95,62.2,83.79,20000,2015-09-26 19:57:33
5458162124475323,975.89,36.95,62.2,83.79,20000,2015-07-31 23:10:38
5458162124475323,802.57,36.95,62.2,83.79,20000,2015-10-09 22:54:26
5458162124475323,839.44,36.95,62.2,83.79,20000,2015-10-09 22:50:16
5458162124475323,974.6,36.95,62.2,83.79,20000,2015-10-03 18:45:54
5458162124475323,987.81,36.95,62.2,83.79,20000,2015-10-25 01:48:44
5458162124475323,959.99,36.95,62.2,83.79,20000,2015-08-21 19:23:01
5468123853913421,902.61,16.37,26.46,38.8075,7000,2015-08-19 20:42:35
5468123853913421,955.62,16.37,26.46,38.8075,7000,2015-08-23 17:06:32
5468123853913421,821.86,16.37,26.46,38.8075,7000,2015-08-06 22:32:44
5468123853913421,969.48,16.37,26.46,38.8075,7000,2015-09-12 23:21:24
5468123853913421,960.78,16.37,26.46,38.8075,7000,2015-08-27 16:50:36
5488856737032471,938.24,77.575,126.455,179.57,12000,2015-10-03 00:45:39
5488856737032471,923.16,77.575,126.455,179.57,12000,2015-10-16 21:42:44
5488856737032471,823.2,77.575,126.455,179.57,12000,2015-09-14 20:00:56
5488856737032471,912.24,77.575,126.455,179.57,12000,2015-09-25 23:29:35
5488856737032471,800.6,77.575,126.455,179.57,12000,2015-09-19 23:31:20
5488856737032471,954.07,77.575,126.455,179.57,12000,2015-08-06 15:37:03
5488856737032471,907.2,77.575,126.455,179.57,12000,2015-09-26 20:20:08
5488856737032471,930.55,77.575,126.455,179.57,12000,2015-10-24 22:01:58
5494958749848869,987.26,46.275,74.02,91.44,9000,2015-10-23 21:47:43
5514508235368997,958.0,35.42,55.53,73.54,10000,2015-08-21 21:31:02
5514508235368997,985.4,35.42,55.53,73.54,10000,2015-09-17 21:56:21
5527951937235136,800.31,25.94,43.61,63.595,6000,2015-10-08 21:29:25
5527951937235136,946.7,25.94,43.61,63.595,6000,2015-08-09 23:16:24
5533884728934194,955.18,66.9825,97.52,138.8775,21000,2015-10-20 16:07:23
5533884728934194,951.62,66.9825,97.52,138.8775,21000,2015-10-03 18:10:29
5533884728934194,886.97,66.9825,97.52,138.8775,21000,2015-09-16 18:11:37
5533884728934194,861.64,66.9825,97.52,138.8775,21000,2015-10-23 23:16:28
5533884728934194,800.09,66.9825,97.52,138.8775,21000,2015-10-15 23:45:48
5533884728934194,975.81,66.9825,97.52,138.8775,21000,2015-10-02 20:26:30
5533884728934194,935.03,66.9825,97.52,138.8775,21000,2015-10-07 20:08:00
5537697283153819,853.14,52.2575,77.64,104.615,20000,2015-09-08 18:27:20
5537697283153819,937.83,52.2575,77.64,104.615,20000,2015-08-19 16:55:07
5537697283153819,857.69,52.2575,77.64,104.615,20000,2015-08-30 02:24:25
5537697283153819,857.31,52.2575,77.64,104.615,20000,2015-10-16 22:45:26
5537697283153819,959.22,52.2575,77.64,104.615,20000,2015-09-26 23:28:46
5537697283153819,962.49,52.2575,77.64,104.615,20000,2015-09-05 21:33:23
5537697283153819,891.76,52.2575,77.64,104.615,20000,2015-09-23 20:21:55
5537697283153819,924.59,52.2575,77.64,104.615,20000,2015-10-07 22:07:57
5552770653002916,956.17,80.89,129.31,179.65,20000,2015-10-18 21:07:06
5552770653002916,803.7,80.89,129.31,179.65,20000,2015-08-28 00:21:08
5552770653002916,921.17,80.89,129.31,179.65,20000,2015-09-19 22:56:58
5577483128229669,956.52,64.525,112.215,162.71,12000,2015-09-27 00:00:56
5577483128229669,821.86,64.525,112.215,162.71,12000,2015-08-17 21:05:54
5577483128229669,967.86,64.525,112.215,162.71,12000,2015-10-03 00:24:20
5609767247461337,874.31,74.57,122.89,175.31,28000,2015-09-18 18:55:59
5609767247461337,945.07,74.57,122.89,175.31,28000,2015-08-31 22:20:14
5609767247461337,806.84,74.57,122.89,175.31,28000,2015-08-02 02:50:10
5609767247461337,935.76,74.57,122.89,175.31,28000,2015-08-19 15:42:57
5609767247461337,907.63,74.57,122.89,175.31,28000,2015-09-11 01:10:01
5612235316109460,958.09,62.16,101.95,149.88,4000,2015-08-10 23:49:14
5612235316109460,973.71,62.16,101.95,149.88,4000,2015-10-05 21:26:43
5612235316109460,861.86,62.16,101.95,149.88,4000,2015-08-13 19:56:07
5617658887579781,913.08,9.34,15.07,20.95,5000,2015-08-31 20:08:25
5617658887579781,805.92,9.34,15.07,20.95,5000,2015-10-11 00:41:28
5617658887579781,889.44,9.34,15.07,20.95,5000,2015-10-21 01:02:02
5617658887579781,946.73,9.34,15.07,20.95,5000,2015-08-08 16:58:45
5617658887579781,933.87,9.34,15.07,20.95,5000,2015-09-04 20:15:44
5654948589485821,809.78,36.9875,55.66,84.045,18000,2015-09-16 01:54:37
5654948589485821,953.59,36.9875,55.66,84.045,18000,2015-10-20 21:46:55
5654948589485821,808.75,36.9875,55.66,84.045,18000,2015-10-20 23:02:18
5654948589485821,938.94,36.9875,55.66,84.045,18000,2015-08-19 21:42:20
5654948589485821,897.75,36.9875,55.66,84.045,18000,2015-10-07 17:53:28
5654948589485821,978.8,36.9875,55.66,84.045,18000,2015-09-11 18:57:34
5654948589485821,906.59,36.9875,55.66,84.045,18000,2015-09-29 19:07:17
5654948589485821,902.98,36.9875,55.66,84.045,18000,2015-09-21 23:10:43
5654948589485821,809.06,36.9875,55.66,84.045,18000,2015-09-04 00:12:59
5654948589485821,984.02,36.9875,55.66,84.045,18000,2015-08-28 21:59:34
5654948589485821,938.25,36.9875,55.66,84.045,18000,2015-09-11 02:24:50
5654948589485821,869.46,36.9875,55.66,84.045,18000,2015-10-11 17:44:47
5659288348108211,961.53,44.7,72.46,98.02,20000,2015-10-01 16:48:04
5659288348108211,891.78,44.7,72.46,98.02,20000,2015-09-29 23:07:18
5659288348108211,974.38,44.7,72.46,98.02,20000,2015-10-23 20:32:29
5659288348108211,813.68,44.7,72.46,98.02,20000,2015-09-27 17:55:18
5659288348108211,964.09,44.7,72.46,98.02,20000,2015-08-10 21:09:12
5659288348108211,933.79,44.7,72.46,98.02,20000,2015-09-21 02:38:15
5659288348108211,971.56,44.7,72.46,98.02,20000,2015-09-19 21:26:47
5659288348108211,816.69,44.7,72.46,98.02,20000,2015-09-14 18:09:11
5659288348108211,998.73,44.7,72.46,98.02,20000,2015-10-09 18:15:37
5661819269445876,943.11,36.23,58.48,85.45,8000,2015-09-18 19:36:51
5661819269445876,837.44,36.23,58.48,85.45,8000,2015-10-21 21:08:12
5661819269445876,946.98,36.23,58.48,85.45,8000,2015-08-01 21:54:06
5661819269445876,992.58,36.23,58.48,85.45,8000,2015-07-31 22:36:49
5661819269445876,818.25,36.23,58.48,85.45,8000,2015-09-22 21:18:28
5661819269445876,867.79,36.23,58.48,85.45,8000,2015-09-28 20:37:42
